####################################################################################################
# Month: 06Jun                                                                                     #
# Station: RPU                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
9,06,1,0,0.873935
9,06,1,1,0.739798
9,06,1,2,0.527258
9,06,1,3,0.115989
9,06,1,4,0.054207
9,06,1,5,0.079957
9,06,1,6,0.065965
9,06,1,7,0.067677
9,06,2,0,0.055413
9,06,2,1,0.058628
9,06,2,2,0.068491
9,06,2,3,0.086305
9,06,2,4,0.112954
9,06,2,5,0.161801
9,06,2,6,0.212656
9,06,2,7,0.201744
9,06,3,0,0.144473
9,06,3,1,0.169653
9,06,3,2,0.197948
9,06,3,3,0.150296
9,06,3,4,0.125126
9,06,3,5,0.117566
9,06,3,6,0.123562
9,06,3,7,0.120353
9,06,4,0,0.109308
9,06,4,1,0.09357
9,06,4,2,0.075146
9,06,4,3,0.07285
9,06,4,4,0.069916
9,06,4,5,0.072621
9,06,4,6,0.087627
9,06,4,7,0.19087
9,06,5,0,0.318825
9,06,5,1,0.220086
9,06,5,2,0.188558
9,06,5,3,0.290756
9,06,5,4,0.297342
9,06,5,5,0.213633
9,06,5,6,0.224753
9,06,5,7,0.223939
9,06,6,0,0.354906
9,06,6,1,0.482693
9,06,6,2,0.572895
9,06,6,3,0.566876
9,06,6,4,0.575102
9,06,6,5,0.399037
9,06,6,6,0.117057
9,06,6,7,0.067446
9,06,7,0,0.056727
9,06,7,1,0.070073
9,06,7,2,0.114776
9,06,7,3,0.15743
9,06,7,4,0.180942
9,06,7,5,0.189152
9,06,7,6,0.189725
9,06,7,7,0.18661
9,06,8,0,0.188631
9,06,8,1,0.236099
9,06,8,2,0.241737
9,06,8,3,0.299291
9,06,8,4,0.255213
9,06,8,5,0.257256
9,06,8,6,0.441075
9,06,8,7,0.836233
9,06,9,0,0.969568
9,06,9,1,0.981091
9,06,9,2,0.988128
9,06,9,3,0.98212
9,06,9,4,0.961001
9,06,9,5,0.884818
9,06,9,6,0.935229
9,06,9,7,0.944429
9,06,10,0,0.928507
9,06,10,1,0.848695
9,06,10,2,0.607847
9,06,10,3,0.632401
9,06,10,4,0.715594
9,06,10,5,0.86619
9,06,10,6,0.910986
9,06,10,7,0.889519
9,06,11,0,0.802831
9,06,11,1,0.759528
9,06,11,2,0.691304
9,06,11,3,0.565362
9,06,11,4,0.904048
9,06,11,5,0.83903
9,06,11,6,0.626286
9,06,11,7,0.557387
9,06,12,0,0.523462
9,06,12,1,0.60858
9,06,12,2,0.97125
