####################################################################################################
# Month: 04Apr                                                                                     #
# Station: GLTS                                                                                    #
# Frequency: 345 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,0.1609719,41.72099
2009,1,1,0.16264,42.10064
2009,1,2,0.1648623,42.52826
2009,1,3,0.1641666,42.39438
2009,1,4,0.1612493,41.83341
2009,1,5,0.1576406,41.13719
2009,1,6,0.1540858,40.46812
2009,1,7,0.1503843,39.77413
2009,2,0,0.1524367,40.19549
2009,2,1,0.1553629,40.74405
2009,2,2,0.1504465,39.7601
2009,2,3,0.1500692,39.67408
2009,2,4,0.1588241,41.38615
2009,2,5,0.1627293,42.20382
2009,2,6,0.1625692,42.24971
2009,2,7,0.1655877,42.91779
2009,3,0,0.1685596,43.54088
2009,3,1,0.167734,43.36048
2009,3,2,0.1687924,43.63067
2009,3,3,0.1641615,42.79713
2009,3,4,0.1504083,40.00341
2009,3,5,0.1381945,37.56147
2009,3,6,0.1201156,33.91946
2009,3,7,0.125862,35.32894
2009,4,0,0.1374313,37.78418
2009,4,1,0.1590702,42.09533
2009,4,2,0.164471,43.08812
2009,4,3,0.1402846,38.18224
2009,4,4,0.1274529,35.4975
2009,4,5,0.1277138,35.55262
2009,4,6,0.1308335,36.20426
2009,4,7,0.128698,35.65893
2009,5,0,0.1224854,34.24253
2009,5,1,0.1182865,33.31883
2009,5,2,0.1119013,31.92691
2009,5,3,0.1055152,30.5457
2009,5,4,0.09960744,29.24993
2009,5,5,0.09563215,28.34438
2009,5,6,0.09569085,28.33162
2009,5,7,0.09813093,28.84352
2009,6,0,0.1000429,29.24254
2009,6,1,0.09851856,28.8736
2009,6,2,0.092328,27.44077
2009,6,3,0.08508077,25.78067
2009,6,4,0.08549756,25.83598
2009,6,5,0.08964571,26.70848
2009,6,6,0.09435488,27.699
2009,6,7,0.09818151,28.48282
2009,7,0,0.1025313,29.34342
2009,7,1,0.1038858,29.59688
2009,7,2,0.1043392,29.69267
2009,7,3,0.1074612,30.36332
2009,7,4,0.1102541,30.93911
2009,7,5,0.1126544,31.43656
2009,7,6,0.1158578,32.12432
2009,7,7,0.1196057,32.93412
2009,8,0,0.1229816,33.72403
2009,8,1,0.1343244,36.09373
2009,8,2,0.1505609,39.47254
2009,8,3,0.1780697,45.03018
2009,8,4,0.1990804,49.16063
2009,8,5,0.2063522,50.61341
2009,8,6,0.2121401,51.74227
2009,8,7,0.232591,55.69556
2009,9,0,0.2330941,55.8548
2009,9,1,0.2360156,56.45036
2009,9,2,0.2147917,52.29044
2009,9,3,0.1977663,48.95373
