####################################################################################################
# Month: 11Nov                                                                                     #
# Station: NOB                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2014,11,1,0,0.818606
2014,11,1,1,0.859128
2014,11,1,2,0.886832
2014,11,1,3,0.932046
2014,11,1,4,0.912259
2014,11,1,5,0.92712
2014,11,1,6,0.895275
2014,11,1,7,0.934621
2014,11,2,0,0.90985
2014,11,2,1,0.941675
2014,11,2,2,0.951714
2014,11,2,3,0.925647
2014,11,2,4,0.952088
2014,11,2,5,0.961278
2014,11,2,6,0.957751
2014,11,2,7,0.892637
2014,11,3,0,0.945342
2014,11,3,1,0.893003
2014,11,3,2,0.836707
2014,11,3,3,0.888968
2014,11,3,4,0.919741
2014,11,3,5,0.9043
2014,11,3,6,0.83242
2014,11,3,7,0.55734
2014,11,4,0,0.366983
2014,11,4,1,0.550805
2014,11,4,2,0.498501
2014,11,4,3,0.586441
2014,11,4,4,0.757309
2014,11,4,5,0.588303
2014,11,4,6,0.403418
2014,11,4,7,0.681674
2014,11,5,0,0.72753
2014,11,5,1,0.770886
2014,11,5,2,0.795799
2014,11,5,3,0.837099
2014,11,5,4,0.69263
2014,11,5,5,0.398576
2014,11,5,6,0.42606
2014,11,5,7,0.496716
2014,11,6,0,0.507221
2014,11,6,1,0.565772
2014,11,6,2,0.719322
2014,11,6,3,0.858712
2014,11,6,4,0.962251
2014,11,6,5,0.942809
2014,11,6,6,0.79469
2014,11,6,7,0.836518
2014,11,7,0,0.686738
2014,11,7,1,0.764649
2014,11,7,2,0.585058
2014,11,7,3,0.544184
2014,11,7,4,0.664113
2014,11,7,5,0.79153
2014,11,7,6,0.811473
2014,11,7,7,0.740724
2014,11,8,0,0.604595
2014,11,8,1,0.740584
2014,11,8,2,0.762697
2014,11,8,3,0.814324
2014,11,8,4,0.666099
2014,11,8,5,0.53376
2014,11,8,6,0.601039
2014,11,8,7,0.657798
2014,11,9,0,0.778701
2014,11,9,1,0.939907
2014,11,9,2,0.776591
2014,11,9,3,0.902485
2014,11,9,4,0.875937
2014,11,9,5,0.956172
2014,11,9,6,0.878752
2014,11,9,7,0.676671
2014,11,10,0,0.231282
2014,11,10,1,0.406375
2014,11,10,2,0.398122
2014,11,10,3,0.572428
2014,11,10,4,0.775777
2014,11,10,5,0.711011
2014,11,10,6,0.705828
2014,11,10,7,0.781799
2014,11,11,0,0.665226
2014,11,11,1,0.804065
2014,11,11,2,0.76752
2014,11,11,3,0.804629
2014,11,11,4,0.895853
2014,11,11,5,0.938208
2014,11,11,6,0.572381
2014,11,11,7,0.819072
2014,11,12,0,0.740586
2014,11,12,1,0.87075
2014,11,12,2,0.829385
2014,11,12,3,0.912808
2014,11,12,4,0.939584
2014,11,12,5,0.879482
2014,11,12,6,0.916794
2014,11,12,7,0.957039
2014,11,13,0,0.875871
2014,11,13,1,0.805775
2014,11,13,2,0.811839
2014,11,13,3,0.90149
2014,11,13,4,0.91852
2014,11,13,5,0.90784
2014,11,13,6,0.922915
2014,11,13,7,0.939038
2014,11,14,0,0.949493
2014,11,14,1,0.855655
2014,11,14,2,0.79701
2014,11,14,3,0.945457
2014,11,14,4,0.906087
2014,11,14,5,0.913875
2014,11,14,6,0.88552
2014,11,14,7,0.874467
2014,11,15,0,0.920198
2014,11,15,1,0.922559
2014,11,15,2,0.891929
2014,11,15,3,0.918116
2014,11,15,4,0.706577
2014,11,15,5,0.516239
2014,11,15,6,0.384645
2014,11,15,7,0.309213
2014,11,16,0,0.245453
2014,11,16,1,0.439208
2014,11,16,2,0.577878
2014,11,16,3,0.547622
2014,11,16,4,0.491244
2014,11,16,5,0.386985
2014,11,16,6,0.468273
2014,11,16,7,0.684847
2014,11,17,0,0.695052
2014,11,17,1,1.134533
2014,11,17,2,0.844597
2014,11,17,3,0.850124
2014,11,17,4,0.956379
2014,11,17,5,0.836586
2014,11,17,6,0.97643
2014,11,17,7,0.858925
2014,11,18,0,0.877376
2014,11,18,1,0.900904
2014,11,18,2,0.88189
2014,11,18,3,0.773181
2014,11,18,4,0.586108
2014,11,18,5,0.523942
2014,11,18,6,0.514468
2014,11,18,7,0.509077
2014,11,19,0,0.537943
2014,11,19,1,0.727724
2014,11,19,2,0.67496
2014,11,19,3,0.68395
2014,11,19,4,0.755878
2014,11,19,5,0.860283
2014,11,19,6,0.853314
2014,11,19,7,0.846788
2014,11,20,0,0.796584
2014,11,20,1,0.758235
2014,11,20,2,0.793336
2014,11,20,3,0.830809
2014,11,20,4,0.6649
2014,11,20,5,0.35882
2014,11,20,6,0.205101
2014,11,20,7,0.212125
2014,11,21,0,0.192823
2014,11,21,1,0.322089
2014,11,21,2,0.366696
2014,11,21,3,0.352046
2014,11,21,4,0.194748
2014,11,21,5,0.138303
2014,11,21,6,0.200334
2014,11,21,7,0.292266
2014,11,22,0,0.317626
2014,11,22,1,0.450569
2014,11,22,2,0.518369
2014,11,22,3,0.537762
2014,11,22,4,0.574491
2014,11,22,5,0.553723
2014,11,22,6,0.523342
2014,11,22,7,0.777853
2014,11,23,0,0.85726
2014,11,23,1,0.886103
2014,11,23,2,0.789515
2014,11,23,3,0.713321
2014,11,23,4,0.843413
2014,11,23,5,0.85574
2014,11,23,6,0.740975
2014,11,23,7,0.781135
2014,11,24,0,0.64941
2014,11,24,1,0.726637
2014,11,24,2,0.755797
2014,11,24,3,0.695467
2014,11,24,4,0.747637
2014,11,24,5,0.909888
2014,11,24,6,0.966267
2014,11,24,7,0.980953
2014,11,25,0,0.973325
2014,11,25,1,0.964337
2014,11,25,2,0.963465
2014,11,25,3,0.942605
2014,11,25,4,0.945201
2014,11,25,5,0.888504
2014,11,25,6,0.897539
2014,11,25,7,0.93765
2014,11,26,0,0.917177
2014,11,26,1,0.903834
2014,11,26,2,0.924561
2014,11,26,3,0.95116
2014,11,26,4,0.941666
2014,11,26,5,0.963755
2014,11,26,6,0.899596
2014,11,26,7,0.839109
2014,11,27,0,0.655172
2014,11,27,1,0.841002
2014,11,27,2,0.668153
2014,11,27,3,0.517735
2014,11,27,4,0.483775
2014,11,27,5,0.494069
2014,11,27,6,0.750728
2014,11,27,7,0.947515
2014,11,28,0,0.930554
2014,11,28,1,0.910666
2014,11,28,2,0.894412
2014,11,28,3,0.900576
2014,11,28,4,0.788185
2014,11,28,5,0.7808
2014,11,28,6,0.873921
2014,11,28,7,0.913532
2014,11,29,0,0.94161
2014,11,29,1,0.985337
2014,11,29,2,0.874591
2014,11,29,3,0.898633
2014,11,29,4,0.861604
2014,11,29,5,0.675444
2014,11,29,6,0.464213
2014,11,29,7,0.611779
2014,11,30,0,0.844975
2014,11,30,1,0.832275
2014,11,30,2,0.826994
2014,11,30,3,0.828828
2014,11,30,4,0.944843
2014,11,30,5,0.921065
2014,11,30,6,0.852542
2014,11,30,7,0.895206
2015,11,1,0,0.184594
2015,11,1,1,0.470986
2015,11,1,2,0.551913
2015,11,1,3,0.635977
2015,11,1,4,0.251556
2015,11,1,5,0.078328
2015,11,1,6,0.492833
2015,11,1,7,0.907796
2015,11,2,0,0.947626
2015,11,2,1,0.922911
