####################################################################################################
# Month: 06Jun                                                                                     #
# Station: SAL                                                                                     #
# Frequency: 345 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,2.310445,247.3327
2009,1,1,1.889422,234.0156
2009,1,2,1.782133,229.1509
2009,1,3,1.769303,228.1898
2009,1,4,1.745272,226.9408
2009,1,5,1.57955,217.9053
2009,1,6,1.454345,210.3059
2009,1,7,1.378366,205.4065
2009,2,0,1.260024,197.263
2009,2,1,1.2051,192.749
2009,2,2,1.102657,183.1557
2009,2,3,1.242118,193.9128
2009,2,4,1.539349,212.5504
2009,2,5,1.43479,207.743
2009,2,6,1.880825,232.7651
2009,2,7,2.121501,241.6823
2009,3,0,1.976243,236.3059
2009,3,1,1.94773,234.6905
2009,3,2,1.99938,235.9207
2009,3,3,2.644509,253.481
2009,3,4,2.992597,258.3877
2009,3,5,2.566567,251.4253
2009,3,6,2.364363,246.9811
2009,3,7,2.246325,244.4588
2009,4,0,2.111096,241.5629
2009,4,1,2.015556,239.1067
2009,4,2,1.897699,234.8571
2009,4,3,1.666605,224.6952
2009,4,4,1.571038,219.324
2009,4,5,1.355745,206.1171
2009,4,6,0.9923385,175.5245
2009,4,7,0.85342,159.6047
2009,5,0,1.062541,180.232
2009,5,1,1.079035,180.9845
2009,5,2,1.819165,227.8943
2009,5,3,2.043321,237.1697
2009,5,4,2.489292,251.7486
2009,5,5,2.422864,250.8148
2009,5,6,2.417359,250.7694
2009,5,7,2.289101,246.922
2009,6,0,3.074187,261.6839
2009,6,1,3.639351,267.2545
2009,6,2,3.851849,269.0408
2009,6,3,2.653729,254.945
2009,6,4,2.264838,245.2678
2009,6,5,1.138984,187.1139
2009,6,6,0.3762699,89.44492
2009,6,7,0.3021561,75.312
2009,7,0,0.3383379,81.97305
2009,7,1,0.4278804,97.73297
2009,7,2,0.6087242,126.1321
2009,7,3,0.9786542,170.4367
2009,7,4,1.313205,198.8992
2009,7,5,1.407493,205.4855
2009,7,6,0.9578337,168.966
2009,7,7,0.5894233,124.2125
2009,8,0,0.4803899,107.3116
2009,8,1,0.4525123,102.8115
2009,8,2,0.4338388,99.65386
2009,8,3,0.4575101,103.9279
2009,8,4,0.8439346,158.0433
2009,8,5,0.9340349,168.3718
2009,8,6,0.6504725,134.4083
2009,8,7,0.9010746,165.5569
2009,9,0,0.9936063,175.2047
2009,9,1,0.9652652,172.6358
2009,9,2,1.679305,224.8039
2009,9,3,2.245633,246.6709
2009,9,4,2.455163,251.7478
2009,9,5,2.583366,255.0653
2009,9,6,2.14604,244.6293
2009,9,7,1.949034,237.4667
2009,10,0,2.181582,244.647
2009,10,1,2.319354,248.4906
2009,10,2,2.534304,253.0953
2009,10,3,2.768357,257.3301
2009,10,4,3.505802,266.1606
2009,10,5,3.334497,264.6516
2009,10,6,2.804475,258.4007
2009,10,7,2.743377,257.3876
2009,11,0,2.110012,241.7029
2009,11,1,2.038952,238.9539
2009,11,2,2.134057,242.1372
2009,11,3,2.402358,249.761
2009,11,4,3.039292,261.7588
2009,11,5,2.606345,255.0326
2009,11,6,2.142939,243.4064
2009,11,7,1.84341,232.5379
2009,12,0,1.704169,226.1306
2009,12,1,1.602691,220.7071
2009,12,2,1.46734,212.8752
2009,12,3,1.50156,215.2032
2009,12,4,1.51142,216.1161
2009,12,5,1.453267,212.5532
2009,12,6,1.299488,201.7934
2009,12,7,1.715582,227.5109
2009,13,0,2.295411,250.3677
2009,13,1,2.200392,247.7857
2009,13,2,2.271232,248.1553
2009,13,3,2.642834,255.1208
2009,13,4,2.326428,246.4318
2009,13,5,2.723548,253.4782
2009,13,6,3.067133,258.2033
2009,13,7,2.43458,248.238
2009,14,0,2.065543,238.0337
2009,14,1,2.270282,245.1593
2009,14,2,1.870237,231.8832
2009,14,3,1.230866,194.8244
2009,14,4,1.269821,197.7378
2009,14,5,1.367608,204.3251
2009,14,6,1.588139,220.4444
2009,14,7,1.152067,186.0667
2009,15,0,0.9642487,167.7969
2009,15,1,1.029036,175.7297
2009,15,2,1.157082,188.9987
2009,15,3,1.139499,188.3654
2009,15,4,1.346035,205.8039
2009,15,5,1.328701,204.2299
2009,15,6,1.128333,187.2243
2009,15,7,1.323958,202.1669
2009,16,0,1.761686,227.6449
2009,16,1,2.318108,247.7743
2009,16,2,2.321009,247.2196
2009,16,3,2.269699,245.992
2009,16,4,2.004957,237.4547
2009,16,5,2.081196,240.0779
2009,16,6,2.055905,243.3942
2009,16,7,1.690044,227.4515
2009,17,0,0.9664663,173.5429
2009,17,1,0.5825908,123.5196
2009,17,2,0.4483607,102.1179
2009,17,3,0.4053532,94.82437
2009,17,4,1.01814,177.2343
2009,17,5,1.097764,185.0716
2009,17,6,0.7868753,152.4689
2009,17,7,0.5904688,125.7554
2009,18,0,0.5398209,117.8129
2009,18,1,0.4781565,107.5949
2009,18,2,0.4506302,102.817
2009,18,3,0.4531482,103.3749
2009,18,4,0.7146207,143.2399
2009,18,5,0.7045499,142.1831
2009,18,6,0.7673186,150.5996
2009,18,7,1.717135,229.1771
2009,19,0,1.921369,238.5948
2009,19,1,1.903279,238.0172
2009,19,2,1.967784,239.9564
2009,19,3,2.116352,245.401
2009,19,4,2.686391,258.8877
2009,19,5,2.620608,257.336
2009,19,6,2.217326,246.9567
2009,19,7,2.473547,252.7516
2009,20,0,2.561282,254.137
2009,20,1,2.603507,255.2755
2009,20,2,2.465013,252.4739
2009,20,3,2.545775,253.998
2009,20,4,2.96441,261.0775
2009,20,5,2.667231,256.2764
2009,20,6,2.18332,245.1704
2009,20,7,2.072411,241.7076
2009,21,0,2.490866,253.1528
2009,21,1,2.530682,253.5519
2009,21,2,2.318238,248.2488
2009,21,3,2.046008,240.5873
2009,21,4,2.082852,241.4874
2009,21,5,2.275893,246.3003
2009,21,6,2.114476,241.0047
2009,21,7,1.525443,212.028
2009,22,0,1.38167,201.8392
2009,22,1,1.215167,189.9979
2009,22,2,1.484662,210.2518
2009,22,3,2.149929,240.83
2009,22,4,2.767853,255.4862
2009,22,5,2.929089,257.4207
2009,22,6,2.387821,245.2882
2009,22,7,1.362477,201.1435
2009,23,0,3.249556,260.382
2009,23,1,3.301359,260.7482
2009,23,2,3.018995,258.8159
2009,23,3,2.640532,251.7126
2009,23,4,3.044958,258.6788
2009,23,5,3.644462,264.7761
2009,23,6,1.719842,221.3906
2009,23,7,1.725885,221.4464
2009,24,0,1.544347,211.7429
2009,24,1,1.494037,208.079
2009,24,2,1.51719,212.0128
2009,24,3,1.715968,222.9251
2009,24,4,1.749941,222.6718
2009,24,5,2.000255,235.6447
2009,24,6,1.98485,235.925
