####################################################################################################
# Month: 06Jun                                                                                     #
# Station: ALI                                                                                     #
# Frequency: 345 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,0.2145028,54.70662
2009,1,1,0.2328682,58.42591
2009,1,2,0.2939225,70.17013
2009,1,3,0.4935796,104.0156
2009,1,4,0.6226092,122.5712
2009,1,5,0.5057149,106.0498
2009,1,6,0.428847,94.29278
2009,1,7,0.3521052,81.76078
2009,2,0,0.3330695,78.13863
2009,2,1,0.3152061,74.7966
2009,2,2,0.3272558,76.78891
2009,2,3,0.4086599,90.82147
2009,2,4,0.4107666,91.34719
2009,2,5,0.3815253,86.55708
2009,2,6,0.3880455,87.58104
2009,2,7,0.45475,98.47908
2009,3,0,0.4140975,91.96516
2009,3,1,0.36366,83.18285
2009,3,2,0.2826952,68.79031
2009,3,3,0.29005,70.20797
2009,3,4,0.3638201,83.59593
2009,3,5,0.4925111,104.9231
2009,3,6,0.5338524,110.7514
2009,3,7,0.4997724,105.4559
2009,4,0,0.4231201,93.35562
2009,4,1,0.3129386,74.42291
2009,4,2,0.3070503,73.23885
2009,4,3,0.3674587,83.69221
2009,4,4,0.4630048,99.79721
2009,4,5,0.4560527,99.26282
2009,4,6,0.4024783,90.30416
2009,4,7,0.3591677,83.02846
2009,5,0,0.3706456,84.94587
2009,5,1,0.3741729,85.22347
2009,5,2,0.380203,85.80787
2009,5,3,0.4095075,90.63075
2009,5,4,0.5782613,116.545
2009,5,5,0.5719197,115.9538
2009,5,6,0.5098125,106.7659
2009,5,7,0.6084444,120.6339
2009,6,0,0.6384033,124.4134
2009,6,1,0.5517012,111.9207
2009,6,2,0.3485413,80.30762
2009,6,3,0.4318449,93.95406
2009,6,4,0.6449378,125.3908
2009,6,5,0.5449711,112.0284
2009,6,6,0.4458808,96.76892
2009,6,7,0.6296462,122.7595
2009,7,0,0.6565571,126.1193
2009,7,1,0.4798262,101.439
2009,7,2,0.3432935,79.06024
2009,7,3,0.2621463,64.0775
2009,7,4,0.3699469,83.49322
2009,7,5,0.3933156,87.348
2009,7,6,0.3504596,80.11244
2009,7,7,0.3675662,82.70797
2009,8,0,0.3539484,80.32367
2009,8,1,0.3767842,83.9788
2009,8,2,0.3682173,82.71886
2009,8,3,0.4195378,91.55099
2009,8,4,0.5562815,112.5697
2009,8,5,0.5752667,114.7395
2009,8,6,0.6915598,129.6059
2009,8,7,0.6269168,121.277
2009,9,0,0.5769798,114.4872
2009,9,1,0.5251271,107.2243
2009,9,2,0.4388929,94.42784
2009,9,3,0.4908564,102.6995
2009,9,4,0.5327161,109.0488
2009,9,5,0.5402888,110.1271
2009,9,6,0.553188,111.5089
2009,9,7,0.5713449,113.891
2009,10,0,0.5306354,108.3564
2009,10,1,0.5344836,108.6644
2009,10,2,0.4442362,95.39936
