####################################################################################################
# Month: 09Sep                                                                                     #
# Station: YBG                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2014,09,1,0,0.891078
2014,09,1,1,0.825844
2014,09,1,2,0.656259
2014,09,1,3,0.606677
2014,09,1,4,0.964941
2014,09,1,5,0.933784
2014,09,1,6,0.926715
2014,09,1,7,0.944841
2014,09,2,0,0.94163
2014,09,2,1,0.842023
2014,09,2,2,0.683229
2014,09,2,3,0.65256
2014,09,2,4,0.644691
2014,09,2,5,0.633044
2014,09,2,6,0.855573
2014,09,2,7,0.950167
2014,09,3,0,0.875435
2014,09,3,1,0.797222
2014,09,3,2,0.646672
2014,09,3,3,0.624598
2014,09,3,4,0.672911
2014,09,3,5,0.768331
2014,09,3,6,0.908014
2014,09,3,7,1.028433
2014,09,4,0,0.971883
2014,09,4,1,0.844417
2014,09,4,2,0.61539
2014,09,4,3,0.556603
2014,09,4,4,0.573623
2014,09,4,5,0.610193
2014,09,4,6,0.856763
2014,09,4,7,0.927306
2014,09,5,0,0.930261
2014,09,5,1,0.854137
2014,09,5,2,0.698959
2014,09,5,3,0.613063
2014,09,5,4,0.630604
2014,09,5,5,0.65031
2014,09,5,6,0.843743
2014,09,5,7,0.907352
2014,09,6,0,0.934831
2014,09,6,1,0.839568
2014,09,6,2,0.701398
2014,09,6,3,0.658986
2014,09,6,4,0.647076
2014,09,6,5,0.661296
2014,09,6,6,0.828506
2014,09,6,7,0.916251
2014,09,7,0,0.966643
2014,09,7,1,0.859352
2014,09,7,2,0.748675
2014,09,7,3,0.704099
2014,09,7,4,0.701927
2014,09,7,5,0.704138
2014,09,7,6,0.746159
2014,09,7,7,0.846876
2014,09,8,0,0.866678
2014,09,8,1,0.780689
2014,09,8,2,0.665059
2014,09,8,3,0.638325
2014,09,8,4,0.632326
2014,09,8,5,0.634491
2014,09,8,6,0.770037
2014,09,8,7,0.880187
2014,09,9,0,0.881363
2014,09,9,1,0.793189
2014,09,9,2,0.649501
2014,09,9,3,0.634989
2014,09,9,4,0.654085
2014,09,9,5,0.650126
2014,09,9,6,0.936192
2014,09,9,7,0.979667
2014,09,10,0,0.97949
2014,09,10,1,0.867962
2014,09,10,2,0.685801
2014,09,10,3,0.690411
2014,09,10,4,0.844779
2014,09,10,5,0.918649
2014,09,10,6,0.947756
2014,09,10,7,0.964634
2014,09,11,0,0.978785
2014,09,11,1,0.869187
2014,09,11,2,0.690908
2014,09,11,3,0.635143
2014,09,11,4,0.67017
2014,09,11,5,0.655294
2014,09,11,6,0.755596
2014,09,11,7,0.884936
2014,09,12,0,0.963759
2014,09,12,1,0.833736
2014,09,12,2,0.583546
2014,09,12,3,0.557964
2014,09,12,4,0.668807
