####################################################################################################
# Month: 09Sep                                                                                     #
# Station: BAN                                                                                     #
# Frequency: 230 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,0.6004062,125.9643
2009,1,1,0.5352207,115.9516
2009,1,2,0.5605271,119.973
2009,1,3,0.7837088,150.6112
2009,1,4,0.6732365,136.7317
2009,1,5,0.5780795,123.3273
2009,1,6,0.5807122,123.3691
2009,1,7,0.4440397,101.2185
2009,2,0,0.4153749,95.59418
2009,2,1,0.569158,120.7154
2009,2,2,0.7434014,145.1678
2009,2,3,0.9473604,168.7862
2009,2,4,1.037447,177.5119
2009,2,5,0.9027365,163.5228
2009,2,6,1.066588,179.6777
2009,2,7,1.151048,186.39
2009,3,0,0.7683052,148.0736
2009,3,1,0.6214701,129.5383
2009,3,2,0.4430484,101.4222
2009,3,3,0.3463544,83.62914
2009,3,4,0.4920828,109.4609
2009,3,5,0.5135583,113.0897
2009,3,6,0.5126354,112.733
2009,3,7,0.3707009,88.17717
2009,4,0,0.4962511,109.9656
2009,4,1,0.9193176,166.308
2009,4,2,0.8481858,158.5595
2009,4,3,0.6369212,131.3583
2009,4,4,0.7095246,140.5342
2009,4,5,0.7545608,145.7769
2009,4,6,1.1398,185.5798
2009,4,7,0.782882,147.3256
2009,5,0,0.409307,92.8798
2009,5,1,0.2641222,66.56358
2009,5,2,0.2223565,57.79383
2009,5,3,0.1938086,51.34184
2009,5,4,0.2017526,52.92461
2009,5,5,0.2224574,57.71534
2009,5,6,0.2137799,55.28912
2009,5,7,0.3045022,73.48161
2009,6,0,0.4790997,104.8173
2009,6,1,0.8070228,150.1513
2009,6,2,0.857006,156.8224
2009,6,3,1.088454,179.8519
2009,6,4,0.7540924,145.2248
2009,6,5,0.6523685,132.0766
2009,6,6,0.5578343,118.2357
2009,6,7,0.820114,152.5296
2009,7,0,0.887849,159.3479
2009,7,1,0.5415639,114.6378
2009,7,2,0.568906,118.2195
2009,7,3,0.4842642,104.7927
2009,7,4,0.5570063,115.427
2009,7,5,0.5308935,111.4712
2009,7,6,0.4371665,96.90025
2009,7,7,0.6599221,131.4417
2009,8,0,0.6511631,129.8698
