####################################################################################################
# Month: 12Dec                                                                                     #
# Station: BGA                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
9,12,1,0.097175
9,12,2,0.58782162
9,12,3,0.89324688
9,12,4,0.69812938
9,12,5,0.45184338
9,12,6,0.36309312
9,12,7,0.5735395
9,12,8,0.83234825
9,12,9,0.94814512
9,12,10,0.8334235
9,12,11,0.69574162
9,12,12,0.958032
9,12,13,0.85310438
9,12,14,0.62639712
9,12,15,0.865528
9,12,16,0.72908687
9,12,17,0.73469612
9,12,18,0.863387
9,12,19,0.50595462
9,12,20,0.79997612
9,12,21,0.108132
9,12,22,0.6361645
9,12,23,0.42814175
9,12,24,0.39970388
9,12,25,0.69038925
9,12,26,0.33984337
9,12,27,0.80689175
9,12,28,0.45716837
9,12,29,0.749079
9,12,30,0.64889538
9,12,31,0.40599912
10,12,1,0.79969338
10,12,2,0.69340625
10,12,3,0.6212195
10,12,4,0.76164925
10,12,5,0.43047362
10,12,6,0.4636265
10,12,7,0.754729
10,12,8,0.66145275
10,12,9,0.77721625
10,12,10,0.58146038
10,12,11,0.68451975
10,12,12,0.70342025
10,12,13,0.94691725
10,12,14,0.88561738
10,12,15,0.23493838
10,12,16,0.81925925
10,12,17,0.4602955
10,12,18,0.66673188
10,12,19,0.31445912
10,12,20,0.79495588
10,12,21,0.65606512
10,12,22,0.43577225
10,12,23,0.54213525
10,12,24,0.65569513
10,12,25,0.65455425
10,12,26,0.76076888
10,12,27,0.93999512
10,12,28,0.46937975
10,12,29,0.18768988
10,12,30,0.23544275
10,12,31,0.20777975
11,12,1,0.24559275
11,12,2,0.2765895
11,12,3,0.17249112
11,12,4,0.45965688
11,12,5,0.60346475
11,12,6,0.78405462
11,12,7,0.59713925
11,12,8,0.52117075
11,12,9,0.32786875
11,12,10,0.36659375
11,12,11,0.71155975
11,12,12,0.85929438
11,12,13,0.60215513
11,12,14,0.4092575
11,12,15,0.38052438
11,12,16,0.52574063
11,12,17,0.65226237
11,12,18,0.39697975
11,12,19,0.78460212
11,12,20,0.80132225
11,12,21,0.5377315
11,12,22,0.93886062
11,12,23,0.85756188
11,12,24,0.34311275
11,12,25,0.31428362
11,12,26,0.48394638
11,12,27,0.11903975
11,12,28,0.256028
11,12,29,0.51662962
11,12,30,0.82005962
11,12,31,0.96411375
12,12,1,0.61922075
12,12,2,0.61486488
12,12,3,0.83844812
12,12,4,0.50125387
12,12,5,0.70174725
12,12,6,0.6792905
12,12,7,0.7796125
12,12,8,0.68629712
12,12,9,0.68280325
12,12,10,0.570801
12,12,11,0.82224688
12,12,12,0.46263438
12,12,13,0.21932938
12,12,14,0.35396188
12,12,15,0.5410935
12,12,16,0.93757875
12,12,17,0.72904612
12,12,18,0.69996538
12,12,19,0.97960512
12,12,20,0.83359788
12,12,21,0.54344825
12,12,22,0.27668425
12,12,23,0.2668345
