####################################################################################################
# Month: 08Aug                                                                                     #
# Station: GAM                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,1,0,0.059681
9,1,1,0.085152
9,1,2,0.166464
9,1,3,0.16017
9,1,4,0.144791
9,1,5,0.198159
9,1,6,0.138084
9,1,7,0.161434
9,2,0,0.158295
9,2,1,0.168356
9,2,2,0.170695
9,2,3,0.172907
9,2,4,0.174848
9,2,5,0.154585
9,2,6,0.158225
9,2,7,0.151803
9,3,0,0.133635
9,3,1,0.120133
9,3,2,0.131547
9,3,3,0.150666
9,3,4,0.151556
9,3,5,0.133882
9,3,6,0.139583
9,3,7,0.151795
9,4,0,0.149148
9,4,1,0.126085
9,4,2,0.126588
9,4,3,0.149355
9,4,4,0.191286
9,4,5,0.180768
9,4,6,0.17671
9,4,7,0.17358
9,5,0,0.184207
9,5,1,0.192541
9,5,2,0.178042
9,5,3,0.207485
9,5,4,0.175874
9,5,5,0.15907
9,5,6,0.124131
9,5,7,0.114451
9,6,0,0.115171
9,6,1,0.10831
9,6,2,0.104714
9,6,3,0.124599
9,6,4,0.138604
9,6,5,0.132722
9,6,6,0.148386
9,6,7,0.17502
9,7,0,0.187383
9,7,1,0.182648
9,7,2,0.194974
9,7,3,0.44008
9,7,4,0.217698
9,7,5,0.200809
9,7,6,0.211191
9,7,7,0.237487
9,8,0,0.283592
9,8,1,0.315938
9,8,2,0.338749
9,8,3,0.409803
9,8,4,0.386616
9,8,5,0.361467
9,8,6,0.374051
9,8,7,0.386316
9,9,0,0.397903
9,9,1,0.423061
9,9,2,0.473048
9,9,3,0.522223
9,9,4,0.458977
9,9,5,0.422924
9,9,6,0.454064
9,9,7,0.467469
9,10,0,0.469012
9,10,1,0.493018
9,10,2,0.510323
9,10,3,0.498808
9,10,4,0.399369
9,10,5,0.336514
9,10,6,0.326423
9,10,7,0.33184
9,11,0,0.345874
9,11,1,0.365777
9,11,2,0.376368
9,11,3,0.356047
9,11,4,0.301147
9,11,5,0.286646
9,11,6,0.306063
9,11,7,0.28973
9,12,0,0.270451
9,12,1,0.272601
9,12,2,0.287864
9,12,3,0.293089
9,12,4,0.231831
9,12,5,0.195838
9,12,6,0.157881
9,12,7,0.13466
9,13,0,0.154052
9,13,1,0.150524
9,13,2,0.126813
9,13,3,0.123208
9,13,4,0.146135
9,13,5,0.123022
9,13,6,0.125896
9,13,7,0.12662
9,14,0,0.127572
9,14,1,0.151497
9,14,2,0.179678
9,14,3,0.222755
9,14,4,0.209653
