####################################################################################################
# Month: 07Jul                                                                                     #
# Station: BOL                                                                                     #
# Columns are: year    day     segment         RH (percent)                                        #
####################################################################################################
year,day,segment,RH
9,1,0,0.146978
9,1,1,0.096019
9,1,2,0.061908
9,1,3,0.071903
9,1,4,0.104277
9,1,5,0.145096
9,1,6,0.244307
9,1,7,0.135115
9,2,0,0.109013
9,2,1,0.14016
9,2,2,0.190438
9,2,3,0.48846
9,2,4,0.62927
9,2,5,0.436249
9,2,6,0.37105
9,2,7,0.260336
9,3,0,0.255678
9,3,1,0.223653
9,3,2,0.334558
9,3,3,0.418985
9,3,4,0.236073
9,3,5,0.226805
9,3,6,0.370533
9,3,7,0.330543
9,4,0,0.230753
9,4,1,0.249878
9,4,2,0.303375
9,4,3,0.350449
9,4,4,0.26209
9,4,5,0.164484
9,4,6,0.261195
9,4,7,0.278872
9,5,0,0.18284
9,5,1,0.165615
9,5,2,0.141951
9,5,3,0.149095
9,5,4,0.094261
9,5,5,0.072019
9,5,6,0.154951
9,5,7,0.171138
9,6,0,0.131076
9,6,1,0.140961
9,6,2,0.132945
9,6,3,0.124703
9,6,4,0.257357
9,6,5,0.511783
9,6,6,0.87929
9,6,7,0.924699
9,7,0,0.93561
9,7,1,0.934931
9,7,2,0.955358
9,7,3,0.760051
9,7,4,0.60991
9,7,5,0.584464
9,7,6,0.57143
9,7,7,0.4801
9,8,0,0.386712
9,8,1,0.244667
9,8,2,0.170485
9,8,3,0.139556
9,8,4,0.107836
9,8,5,0.160424
9,8,6,0.420857
9,8,7,0.423534
9,9,0,0.333295
9,9,1,0.313789
9,9,2,0.291986
9,9,3,0.436823
9,9,4,0.590555
9,9,5,0.788958
9,9,6,0.813808
9,9,7,0.627898
9,10,0,0.439482
9,10,1,0.354357
9,10,2,0.317553
9,10,3,0.234399
9,10,4,0.199195
9,10,5,0.310453
9,10,6,0.386176
9,10,7,0.355212
9,11,0,0.396653
9,11,1,0.308732
9,11,2,0.262949
9,11,3,0.305972
9,11,4,0.367794
9,11,5,0.40654
9,11,6,0.465539
9,11,7,0.378993
9,12,0,0.631278
9,12,1,0.596756
9,12,2,0.643356
9,12,3,0.614199
9,12,4,0.816456
9,12,5,0.831929
9,12,6,0.789332
9,12,7,0.640341
9,13,0,0.568052
9,13,1,0.664029
9,13,2,0.6479
9,13,3,0.497522
9,13,4,0.383322
9,13,5,0.244364
9,13,6,0.317034
9,13,7,0.291457
9,14,0,0.422117
9,14,1,0.480149
9,14,2,0.626897
9,14,3,0.694584
9,14,4,0.428436
