####################################################################################################
# Month: 06Jun                                                                                     #
# Station: OVRO                                                                                    #
# Frequency: 230 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,1.401201,209.1932
2009,1,1,1.456032,212.8999
2009,1,2,1.387361,208.1365
2009,1,3,1.225959,196.3874
2009,1,4,1.089005,184.7424
2009,1,5,1.117089,186.8095
2009,1,6,1.279565,199.4363
2009,1,7,1.479125,213.2439
2009,2,0,1.422724,209.84
2009,2,1,1.19292,193.1089
2009,2,2,0.9829174,174.1657
2009,2,3,0.9092748,166.3178
2009,2,4,0.8263658,156.6618
2009,2,5,0.7732327,149.5633
2009,2,6,0.9028964,164.0758
2009,2,7,1.105484,183.9286
2009,3,0,1.112394,184.7556
2009,3,1,0.9139772,166.3421
2009,3,2,0.8633696,160.4073
2009,3,3,0.7417228,144.9876
2009,3,4,0.6055025,125.0051
2009,3,5,0.6487232,130.2863
2009,3,6,0.9525084,166.6123
2009,3,7,0.8645269,156.8435
2009,4,0,0.9702322,168.898
2009,4,1,1.118298,185.1744
2009,4,2,0.9980058,173.8929
2009,4,3,1.053048,179.312
2009,4,4,0.7169617,142.1033
2009,4,5,0.5882814,124.2674
2009,4,6,0.4597857,103.9338
2009,4,7,0.4606497,104.2595
2009,5,0,0.5445183,117.7032
2009,5,1,0.6837885,137.8851
2009,5,2,0.5689625,121.1608
2009,5,3,0.6161472,127.8802
2009,5,4,0.6656489,133.8422
2009,5,5,0.8863093,159.3937
2009,5,6,0.8049026,150.0735
2009,5,7,0.6608837,132.8121
2009,6,0,0.7621622,145.621
2009,6,1,0.7521357,144.859
2009,6,2,0.7564868,145.1672
2009,6,3,0.8205541,152.4394
2009,6,4,0.9251726,163.4059
2009,6,5,1.021373,172.7519
2009,6,6,0.9767431,168.3458
2009,6,7,0.9527216,166.8307
2009,7,0,1.044862,176.1952
2009,7,1,1.097815,181.0198
2009,7,2,0.9689293,169.4825
2009,7,3,0.8298577,154.7653
2009,7,4,0.8750565,160.0027
2009,7,5,1.018589,174.9224
2009,7,6,0.9863384,172.0951
2009,7,7,1.028313,176.6679
2009,8,0,1.176809,189.9177
2009,8,1,1.219296,193.6196
2009,8,2,1.109314,184.7403
2009,8,3,0.9925673,173.7793
2009,8,4,0.888229,162.8859
2009,8,5,0.8826354,161.9533
2009,8,6,0.9519952,168.7615
2009,8,7,0.9922411,173.0847
2009,9,0,1.128723,186.3758
2009,9,1,1.175019,190.1912
2009,9,2,0.9734905,171.8936
2009,9,3,0.82883,156.7595
2009,9,4,0.8778919,161.9661
2009,9,5,0.9743749,171.2145
2009,9,6,1.189209,189.8721
2009,9,7,1.369265,203.5112
2009,10,0,1.374496,203.8934
2009,10,1,1.216929,192.382
2009,10,2,1.051325,178.2561
2009,10,3,0.8096313,152.8658
2009,10,4,0.8295169,154.6024
2009,10,5,0.9818284,170.6214
2009,10,6,1.124698,183.5322
2009,10,7,1.066605,179.2158
2009,11,0,1.15048,186.7705
2009,11,1,1.233029,194.0222
2009,11,2,1.164966,188.4697
2009,11,3,1.049111,178.0689
2009,11,4,0.9498368,168.4343
2009,11,5,1.032208,175.9288
2009,11,6,0.9568488,168.9055
2009,11,7,1.012635,174.9344
2009,12,0,1.11209,184.5415
2009,12,1,1.040609,178.9081
2009,12,2,0.8948568,164.1127
2009,12,3,1.054949,180.1514
2009,12,4,1.088196,182.9493
2009,12,5,1.106409,183.9161
2009,12,6,1.089688,182.124
2009,12,7,1.032501,177.1722
2009,13,0,1.187139,190.8554
2009,13,1,1.263583,197.1681
2009,13,2,1.071385,181.1376
2009,13,3,1.187789,190.738
2009,13,4,1.143052,185.8018
2009,13,5,0.9652009,168.8509
2009,13,6,0.9606198,168.4995
2009,13,7,0.989903,172.3755
2009,14,0,1.010831,174.8431
2009,14,1,1.049851,179.3502
2009,14,2,0.9647954,170.9936
2009,14,3,0.9691701,171.2214
2009,14,4,1.016736,175.3333
2009,14,5,0.9749235,170.4689
2009,14,6,0.815187,153.4891
2009,14,7,0.8729537,159.829
2009,15,0,0.9641631,169.9001
2009,15,1,0.9127779,165.1269
2009,15,2,0.9064194,164.6319
2009,15,3,0.8999884,164.1622
2009,15,4,0.9258377,166.6128
2009,15,5,1.029839,176.672
2009,15,6,1.16591,188.7142
2009,15,7,1.26993,196.763
2009,16,0,1.197285,190.8683
2009,16,1,0.9901707,173.1494
2009,16,2,0.870209,160.5496
2009,16,3,1.072033,180.5863
2009,16,4,1.242355,194.7377
2009,16,5,1.34671,202.3245
2009,16,6,1.443546,208.5162
2009,16,7,1.42061,207.0789
2009,17,0,1.444736,208.9231
2009,17,1,1.274909,198.4071
2009,17,2,1.082171,183.0257
2009,17,3,1.065589,181.5041
2009,17,4,1.10965,185.1075
2009,17,5,1.277418,198.3324
2009,17,6,1.355604,204.2498
2009,17,7,1.44855,211.7073
2009,18,0,1.634575,222.3907
2009,18,1,1.610361,221.4044
2009,18,2,1.30714,202.8606
2009,18,3,1.065999,183.0978
2009,18,4,1.061864,182.6562
2009,18,5,1.044343,181.3608
2009,18,6,0.9894963,176.2753
2009,18,7,1.007577,178.7853
2009,19,0,1.134563,191.0691
2009,19,1,1.095838,187.8018
2009,19,2,0.8758664,165.0721
2009,19,3,0.7733621,152.6195
2009,19,4,0.755139,150.1927
2009,19,5,0.7700954,152.2913
2009,19,6,1.031374,181.6963
2009,19,7,1.212574,198.4363
2009,20,0,1.060737,185.1562
2009,20,1,0.7931131,155.0896
2009,20,2,0.5937627,127.2613
2009,20,3,0.5285357,116.4903
2009,20,4,0.2496009,64.77179
2009,20,5,0.1865347,50.95009
2009,20,6,0.203868,54.67332
2009,20,7,0.3114641,77.27667
2009,21,0,0.4416702,100.8319
2009,21,1,0.5244631,114.0703
2009,21,2,0.4323677,99.69763
2009,21,3,0.4048961,95.01273
2009,21,4,0.3252095,80.16767
2009,21,5,0.2751735,70.07667
2009,21,6,0.2959365,74.38358
2009,21,7,0.3184977,79.20944
2009,22,0,0.3543678,86.22564
2009,22,1,0.4058893,95.62949
2009,22,2,0.4745077,107.2524
2009,22,3,0.5300558,116.265
2009,22,4,0.5485663,118.8958
2009,22,5,0.5689127,121.7205
2009,22,6,0.5500099,118.7699
2009,22,7,0.546882,118.884
2009,23,0,0.5717818,123.1656
2009,23,1,0.5548651,120.481
2009,23,2,0.4779037,107.8931
2009,23,3,0.4359278,100.835
2009,23,4,0.3951869,93.67648
2009,23,5,0.4144503,97.26951
2009,23,6,0.4639169,106.1132
2009,23,7,0.5073068,113.8747
2009,24,0,0.5346171,118.6829
2009,24,1,0.5314814,118.3529
2009,24,2,0.4640963,107.2692
2009,24,3,0.4116051,97.99265
2009,24,4,0.4402149,103.0864
2009,24,5,0.4494088,104.7722
2009,24,6,0.4337823,102.0118
2009,24,7,0.4642999,107.2615
2009,25,0,0.5315955,118.3945
2009,25,1,0.5653133,123.8118
2009,25,2,0.5283671,118.0196
2009,25,3,0.5779907,125.6045
2009,25,4,0.6851268,140.9819
2009,25,5,0.6097098,129.8585
2009,25,6,0.4644683,106.1241
2009,25,7,0.5276736,116.1673
2009,26,0,0.6681694,138.0731
2009,26,1,0.8817847,164.4344
2009,26,2,0.8852188,165.2986
2009,26,3,0.883944,164.534
2009,26,4,0.8560815,161.4547
2009,26,5,0.8327904,158.8121
2009,26,6,0.7924493,154.1456
2009,26,7,0.7877464,153.9087
2009,27,0,0.7982949,155.7635
2009,27,1,0.734821,147.8149
2009,27,2,0.6003851,128.7775
2009,27,3,0.4725014,108.2175
2009,27,4,0.4422038,103.0711
2009,27,5,0.4766974,109.7187
2009,27,6,0.4923523,112.6976
2009,27,7,0.5026322,114.6793
2009,28,0,0.5261575,118.2515
2009,28,1,0.5417667,120.741
2009,28,2,0.5664936,125.0202
2009,28,3,0.5614532,123.1653
2009,28,4,0.6260656,132.9364
2009,28,5,0.6737562,140.8364
2009,28,6,0.7104735,146.4257
2009,28,7,0.8070031,158.7325
2009,29,0,0.9151646,171.3636
2009,29,1,1.043629,185.1394
2009,29,2,0.9223772,175.2419
2009,29,3,0.8500493,163.4951
2009,29,4,0.7875029,155.7065
2009,29,5,0.7272365,147.7858
2009,29,6,0.7225183,147.1994
2009,29,7,0.8574309,163.7416
2009,30,0,1.073632,186.4696
2009,30,1,1.136065,192.0497
2009,30,2,0.990639,178.5126
2009,30,3,0.9837456,178.1046
2009,30,4,1.172941,193.6964
2009,30,5,1.469534,213.9684
2009,30,6,1.351075,207.253
