####################################################################################################
# Month: 09Sep                                                                                     #
# Station: PAM                                                                                     #
# Frequency: 230 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,0.2075742,53.11936
2009,1,1,0.2257269,56.5601
2009,1,2,0.2230889,56.11486
2009,1,3,0.1889831,48.99383
2009,1,4,0.2005775,51.21667
2009,1,5,0.1643706,43.70089
2009,1,6,0.1121285,32.07376
2009,1,7,0.1095218,31.38837
2009,2,0,0.1237399,34.45975
2009,2,1,0.2436979,59.09126
2009,2,2,0.2037194,51.17546
2009,2,3,0.1771927,45.92373
2009,2,4,0.168046,43.93938
2009,2,5,0.2116523,52.74197
2009,2,6,0.2697565,64.29937
2009,2,7,0.2315947,57.1648
2009,3,0,0.2345981,57.66294
2009,3,1,0.2937147,69.07111
2009,3,2,0.2869356,67.60113
2009,3,3,0.2867991,67.71838
2009,3,4,0.292015,68.75905
2009,3,5,0.2750705,65.38988
2009,3,6,0.2113654,52.81685
2009,3,7,0.1758469,45.39265
2009,4,0,0.1409101,37.83867
2009,4,1,0.1976035,49.4966
2009,4,2,0.1385871,37.27182
2009,4,3,0.1287162,35.09124
2009,4,4,0.1394245,37.32739
2009,4,5,0.131821,35.58394
2009,4,6,0.1009848,28.92606
2009,4,7,0.0630277,20.22057
2009,5,0,0.05257633,17.66961
2009,5,1,0.06679417,21.10157
2009,5,2,0.08824133,26.10094
2009,5,3,0.09889,28.49392
2009,5,4,0.09973178,28.63337
2009,5,5,0.0961842,27.935
2009,5,6,0.08194395,24.72576
2009,5,7,0.05481257,18.26416
2009,6,0,0.04432225,15.65656
2009,6,1,0.04882537,16.7714
2009,6,2,0.05386291,18.00954
2009,6,3,0.0536874,17.96828
2009,6,4,0.05351303,17.92022
2009,6,5,0.0513763,17.44848
2009,6,6,0.04623091,16.20423
2009,6,7,0.0460351,16.17552
2009,7,0,0.04311782,15.44319
2009,7,1,0.04805469,16.6294
2009,7,2,0.05052065,17.22096
2009,7,3,0.05096729,17.31718
2009,7,4,0.05203269,17.55512
2009,7,5,0.0504529,17.19472
2009,7,6,0.04246456,15.22684
2009,7,7,0.03987944,14.55925
2009,8,0,0.04642584,16.2387
2009,8,1,0.05740746,18.96648
2009,8,2,0.06825078,21.64127
2009,8,3,0.08264501,25.07295
2009,8,4,0.09316656,27.42743
2009,8,5,0.08555279,25.64775
2009,8,6,0.07522565,23.14915
2009,8,7,0.07489474,23.01521
2009,9,0,0.0941946,27.54323
2009,9,1,0.1295115,35.57718
2009,9,2,0.1293333,35.54126
2009,9,3,0.1004494,29.19091
2009,9,4,0.05741419,18.96163
2009,9,5,0.03014904,12.10998
2009,9,6,0.02657654,11.15229
2009,9,7,0.02486213,10.70291
2009,10,0,0.02621745,11.05709
2009,10,1,0.02839151,11.64211
2009,10,2,0.02967613,11.99664
2009,10,3,0.03091107,12.32815
2009,10,4,0.032939,12.78049
2009,10,5,0.03232601,12.6312
2009,10,6,0.03683546,13.77933
2009,10,7,0.04689473,16.31066
2009,11,0,0.05198023,17.62214
2009,11,1,0.05116306,17.42641
2009,11,2,0.06333187,20.41816
2009,11,3,0.08370433,25.2747
2009,11,4,0.09592757,28.04576
2009,11,5,0.09273242,27.25616
2009,11,6,0.1047373,29.95972
2009,11,7,0.1357772,36.70314
2009,12,0,0.1363007,36.85451
2009,12,1,0.1131965,31.92197
2009,12,2,0.1001299,29.11389
2009,12,3,0.1059003,30.44782
2009,12,4,0.1296289,35.54218
2009,12,5,0.141946,38.208
2009,12,6,0.1240658,34.34143
2009,12,7,0.1305117,35.59249
2009,13,0,0.1032463,29.62231
2009,13,1,0.09908456,28.74798
2009,13,2,0.1038854,29.86716
2009,13,3,0.1176196,32.91132
2009,13,4,0.1318207,36.02282
2009,13,5,0.1242292,34.46417
2009,13,6,0.1155858,32.62285
2009,13,7,0.1157275,32.60042
2009,14,0,0.107924,30.79218
2009,14,1,0.09643227,28.18181
2009,14,2,0.09491753,27.82617
2009,14,3,0.09474686,27.76199
2009,14,4,0.1015121,29.27635
2009,14,5,0.1009189,29.24765
2009,14,6,0.1056827,30.42156
2009,14,7,0.1123198,31.9561
2009,15,0,0.1001903,29.14197
2009,15,1,0.09368895,27.6118
2009,15,2,0.09644708,28.22936
2009,15,3,0.09785774,28.54768
2009,15,4,0.1265112,34.88506
2009,15,5,0.1335581,36.64063
2009,15,6,0.1260124,35.0871
2009,15,7,0.1273828,35.15622
2009,16,0,0.1353524,36.83924
2009,16,1,0.1527096,40.66258
2009,16,2,0.1833207,47.14437
2009,16,3,0.2068845,52.04799
2009,16,4,0.1995208,50.66464
2009,16,5,0.176731,45.95011
2009,16,6,0.1595263,42.34857
2009,16,7,0.1418368,38.62289
2009,17,0,0.1351261,37.04493
2009,17,1,0.1798665,46.33991
2009,17,2,0.305894,71.08809
2009,17,3,0.2286428,56.70426
2009,17,4,0.2103825,52.99429
2009,17,5,0.1730519,45.28221
2009,17,6,0.1144009,32.63281
2009,17,7,0.08295408,25.28257
2009,18,0,0.09720508,28.60221
2009,18,1,0.1150475,32.82745
2009,18,2,0.1223779,34.54759
2009,18,3,0.1507629,40.78068
2009,18,4,0.2114322,53.2561
2009,18,5,0.2354565,58.1962
2009,18,6,0.1934417,49.99908
2009,18,7,0.1380238,38.12284
2009,19,0,0.1021047,29.82876
2009,19,1,0.1016457,29.67075
2009,19,2,0.112077,32.01605
2009,19,3,0.1284129,35.56278
2009,19,4,0.1612116,42.69429
2009,19,5,0.1669604,43.99308
2009,19,6,0.2027621,51.65703
2009,19,7,0.1731062,45.80945
2009,20,0,0.1335374,37.26564
2009,20,1,0.11615,33.29988
2009,20,2,0.120118,34.02638
2009,20,3,0.1449229,39.42272
2009,20,4,0.1716016,45.04794
2009,20,5,0.1640538,43.61964
2009,20,6,0.1402412,38.58426
2009,20,7,0.1194982,33.77426
2009,21,0,0.1452434,39.43257
2009,21,1,0.1353078,37.34097
2009,21,2,0.1760951,45.88181
2009,21,3,0.189231,48.67488
2009,21,4,0.2032511,51.54415
2009,21,5,0.2045141,51.87394
2009,21,6,0.1964684,50.48754
