####################################################################################################
# Month: 06Jun                                                                                     #
# Station: HES                                                                                     #
# Frequency: 345 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,1.345553,208.7572
2009,1,1,1.374749,210.5234
2009,1,2,1.441682,214.7383
2009,1,3,1.484789,217.6666
2009,1,4,1.493182,218.7563
2009,1,5,1.412236,214.0659
2009,1,6,1.29424,205.2975
2009,1,7,1.171075,195.0677
2009,2,0,1.054337,184.3528
2009,2,1,1.001755,179.0818
2009,2,2,1.016442,180.0829
2009,2,3,0.9985173,178.4043
2009,2,4,1.04267,182.8732
2009,2,5,1.071228,185.5236
2009,2,6,1.010369,179.904
2009,2,7,1.041058,183.2552
2009,3,0,1.043931,183.7944
2009,3,1,1.09743,188.9592
2009,3,2,1.151266,193.6058
2009,3,3,1.12604,191.4574
2009,3,4,1.1874,196.6197
2009,3,5,1.154718,194.0421
2009,3,6,1.095728,188.7987
2009,3,7,1.002156,180.275
2009,4,0,1.072302,186.658
2009,4,1,1.196042,196.6433
2009,4,2,1.239024,199.8325
2009,4,3,1.297157,203.9753
2009,4,4,1.355157,207.6715
2009,4,5,1.355136,207.6106
2009,4,6,1.349561,207.3205
2009,4,7,1.328945,206.287
2009,5,0,1.351749,208.0071
2009,5,1,1.387815,211.0948
2009,5,2,1.426221,213.7164
2009,5,3,1.419054,213.0944
2009,5,4,1.364444,209.6904
2009,5,5,1.50917,218.1258
2009,5,6,1.579802,222.0386
2009,5,7,1.506481,217.8843
2009,6,0,1.397987,211.104
2009,6,1,1.358367,208.1301
2009,6,2,1.302967,204.1209
2009,6,3,1.200069,196.4845
2009,6,4,1.082141,186.5721
2009,6,5,1.062157,184.5744
2009,6,6,1.153283,192.6111
2009,6,7,1.222905,197.9913
2009,7,0,1.278759,202.1704
2009,7,1,1.288023,202.4255
2009,7,2,1.204946,195.7467
2009,7,3,1.192213,194.2658
2009,7,4,1.06096,182.7696
2009,7,5,0.8663075,162.9351
2009,7,6,0.8139579,156.3191
2009,7,7,0.9567968,171.7523
2009,8,0,1.06951,182.623
2009,8,1,1.210092,194.3944
2009,8,2,1.311573,201.7634
2009,8,3,1.355318,204.9549
2009,8,4,1.251004,198.3052
2009,8,5,1.227265,196.3831
2009,8,6,1.27288,199.9086
2009,8,7,1.377441,207.3207
2009,9,0,1.474056,213.1141
2009,9,1,1.536043,216.5215
2009,9,2,1.703691,224.8489
2009,9,3,1.851886,231.7246
2009,9,4,1.993175,237.4811
2009,9,5,2.06178,239.6032
2009,9,6,1.99959,238.0445
2009,9,7,1.792099,230.4541
2009,10,0,1.710987,226.6563
2009,10,1,1.572107,219.5849
2009,10,2,1.421623,210.8282
2009,10,3,1.469782,214.0492
2009,10,4,1.462837,213.8934
2009,10,5,1.486985,215.5717
2009,10,6,1.447203,213.1815
2009,10,7,1.228166,198.7287
2009,11,0,1.080229,185.8446
2009,11,1,0.9644254,174.7137
2009,11,2,0.8855699,166.1863
2009,11,3,0.7675683,152.22
2009,11,4,0.6937224,142.6873
2009,11,5,0.7353685,148.1895
2009,11,6,0.7704004,153.0892
2009,11,7,0.7830518,154.9127
2009,12,0,0.765953,152.7851
2009,12,1,0.7815846,154.886
2009,12,2,0.8702585,165.4767
2009,12,3,0.9619132,175.3647
2009,12,4,1.154066,194.2563
2009,12,5,1.335675,208.5147
2009,12,6,1.451723,216.0723
2009,12,7,1.675456,228.2916
2009,13,0,2.023494,242.5772
2009,13,1,1.935082,239.0017
2009,13,2,5.034362,278.8448
2009,13,3,1.346329,207.871
2009,13,4,1.241614,200.2395
2009,13,5,0.9998585,178.9645
2009,13,6,0.9556977,174.6798
2009,13,7,1.038752,183.266
2009,14,0,1.127782,191.6433
2009,14,1,1.16398,194.6262
2009,14,2,1.154164,194.1749
2009,14,3,1.254851,202.616
2009,14,4,1.273591,204.4961
2009,14,5,1.26258,203.7807
2009,14,6,1.37071,211.8837
2009,14,7,1.558365,223.8013
2009,15,0,1.59915,226.0672
2009,15,1,1.541282,222.588
2009,15,2,1.589822,224.9937
2009,15,3,2.096138,246.8469
2009,15,4,2.290102,253.7579
2009,15,5,2.43221,257.6767
2009,15,6,2.334777,255.2735
2009,15,7,2.297273,254.0806
2009,16,0,1.836577,236.816
2009,16,1,1.120176,188.9102
2009,16,2,0.8577647,160.6163
2009,16,3,0.8277537,157.2114
2009,16,4,0.7943464,153.4185
2009,16,5,0.7195556,143.5429
2009,16,6,0.6636595,135.7598
2009,16,7,0.6382186,131.9233
2009,17,0,0.7174538,143.4132
2009,17,1,0.8457824,159.6265
2009,17,2,0.9694077,173.578
2009,17,3,1.117736,188.5235
2009,17,4,1.22081,197.8445
2009,17,5,1.154507,192.1755
2009,17,6,1.23902,199.5436
2009,17,7,2.529893,259.1541
2009,18,0,1.677496,227.245
2009,18,1,1.587661,222.6234
2009,18,2,1.564162,221.3164
2009,18,3,1.893166,237.9157
2009,18,4,2.358903,253.9619
2009,18,5,3.93288,277.6483
2009,18,6,2.615329,260.1167
2009,18,7,2.65543,260.7997
2009,19,0,2.778061,263.0136
2009,19,1,2.956071,265.8043
2009,19,2,2.828423,263.5247
2009,19,3,2.658834,260.1462
2009,19,4,2.678706,260.7273
2009,19,5,2.683897,260.8355
2009,19,6,2.874662,263.7609
2009,19,7,2.851326,263.0865
2009,20,0,3.660742,273.9326
2009,20,1,3.542114,272.932
2009,20,2,3.759582,274.4895
2009,20,3,2.408764,252.936
2009,20,4,2.276647,250.3379
2009,20,5,3.122198,269.3764
2009,20,6,2.097865,245.5288
2009,20,7,2.094578,245.2939
2009,21,0,2.032778,243.0108
2009,21,1,2.016427,242.0438
2009,21,2,1.886011,236.7461
2009,21,3,1.745346,230.1509
2009,21,4,1.773575,232.1513
2009,21,5,1.591977,223.0002
2009,21,6,1.113402,188.3302
2009,21,7,0.9183226,168.5078
2009,22,0,1.022225,179.2508
2009,22,1,1.09513,185.5799
2009,22,2,1.183942,192.8798
2009,22,3,1.451712,212.3277
2009,22,4,1.712442,227.1186
2009,22,5,2.071677,240.9674
2009,22,6,2.279637,246.5022
2009,22,7,1.442815,210.3169
2009,23,0,0.6254066,130.2643
2009,23,1,0.2725239,69.9557
2009,23,2,0.3068834,77.00803
2009,23,3,0.465435,106.3894
2009,23,4,0.6133269,130.118
2009,23,5,0.7632808,150.7924
2009,23,6,0.6963642,142.1623
2009,23,7,0.4343267,101.8555
2009,24,0,0.3504246,86.61033
2009,24,1,0.2914062,75.00634
2009,24,2,0.2628176,69.17645
2009,24,3,0.3391364,84.65939
2009,24,4,0.3467473,86.24492
2009,24,5,0.3471325,86.26723
2009,24,6,0.3429229,85.36845
2009,24,7,0.3422712,85.03625
2009,25,0,0.3236427,81.23702
2009,25,1,0.3033469,77.11138
2009,25,2,0.3093563,78.11114
2009,25,3,0.3127911,78.82549
2009,25,4,0.3307834,82.38147
2009,25,5,0.3306862,82.40405
