####################################################################################################
# Month: 04Apr                                                                                     #
# Station: BAR                                                                                     #
# Frequency: 345 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,0.5623861,113.7518
2009,1,1,0.5303023,109.2136
2009,1,2,0.5494068,112.0544
2009,1,3,0.4430805,96.34094
2009,1,4,0.4006177,89.67453
2009,1,5,0.3782961,86.50098
2009,1,6,0.4011671,90.57943
2009,1,7,0.4506025,98.78603
2009,2,0,0.4853856,104.3052
2009,2,1,0.3235768,76.10084
2009,2,2,0.2632468,64.3236
2009,2,3,0.2616457,63.88573
2009,2,4,0.2450315,60.70928
2009,2,5,0.2930822,69.95652
2009,2,6,0.3168235,74.31919
2009,2,7,0.06820146,22.90958
2009,3,0,0.08361308,26.32184
2009,3,1,0.1673701,44.46564
2009,3,2,0.1863966,48.29394
2009,3,3,0.07505117,24.33041
2009,3,4,0.1811839,47.74334
2009,3,5,0.1518968,41.15373
2009,3,6,0.1540033,41.42044
2009,3,7,0.1563441,41.97703
2009,4,0,0.1727964,45.58361
2009,4,1,0.08782668,27.35434
2009,4,2,0.07144032,23.48634
2009,4,3,0.07590313,24.56183
2009,4,4,0.06804628,22.77502
2009,4,5,0.05826116,20.43541
2009,4,6,0.05549078,19.71295
2009,4,7,0.05462822,19.45442
2009,5,0,0.06106474,21.00131
2009,5,1,0.06436304,21.77165
2009,5,2,0.07214098,23.57905
2009,5,3,0.08256725,25.96412
2009,5,4,0.0897219,27.67012
2009,5,5,0.09583698,29.11944
2009,5,6,0.09136802,28.15825
2009,5,7,0.08162617,25.92417
2009,6,0,0.07719438,24.85123
2009,6,1,0.07472889,24.25969
2009,6,2,0.07642476,24.68252
2009,6,3,0.07684692,24.8003
2009,6,4,0.08306361,26.29789
2009,6,5,0.0898985,27.93909
2009,6,6,0.1059404,31.66278
2009,6,7,0.1755901,47.00606
2009,7,0,0.2093912,54.06781
2009,7,1,0.2287895,57.4
2009,7,2,0.2334792,57.93004
2009,7,3,0.2437199,60.60962
2009,7,4,0.2562477,63.65338
2009,7,5,0.2992612,71.57401
2009,7,6,0.3315332,77.18743
2009,7,7,0.3954263,87.98388
2009,8,0,0.2697202,65.492
2009,8,1,0.3316129,76.2611
2009,8,2,0.4024903,87.67391
2009,8,3,0.3093434,71.34293
2009,8,4,0.225425,55.78355
2009,8,5,0.1328715,36.79865
2009,8,6,0.1994393,50.69474
2009,8,7,0.3228322,73.94644
2009,9,0,0.3620822,81.59066
2009,9,1,0.2088754,53.81693
2009,9,2,0.1506093,40.80012
2009,9,3,0.4164756,90.26525
2009,9,4,0.5654414,113.466
2009,9,5,0.5376985,109.5935
2009,9,6,0.6735931,128.5037
2009,9,7,0.7121206,132.6446
2009,10,0,0.4741743,99.43658
2009,10,1,0.400124,87.55741
2009,10,2,0.4289248,92.0258
2009,10,3,0.448882,94.94842
