####################################################################################################
# Month: 04Apr                                                                                     #
# Station: KILI                                                                                    #
# Frequency: 345 GHz                                                                               #
# Columns are: year    day     segment         tau     Tb (K)                                      #
####################################################################################################
year,day,segment,tau,Tb
2009,1,0,0.8690843,155.5031
2009,1,1,0.8428821,152.5415
2009,1,2,0.8531575,153.72
2009,1,3,0.9197191,160.9593
2009,1,4,1.114372,179.6266
2009,1,5,0.9986297,169.1696
2009,1,6,0.9043767,159.4844
2009,1,7,0.8623027,154.8979
2009,2,0,0.7657846,143.9907
2009,2,1,0.7457506,141.1564
2009,2,2,0.7398115,140.2592
2009,2,3,0.7347418,139.7682
2009,2,4,0.6218013,125.501
2009,2,5,0.4658689,102.0654
2009,2,6,0.347739,81.36887
2009,2,7,0.1988319,51.7419
2009,3,0,0.1700382,45.34544
2009,3,1,0.1672159,45.3224
2009,3,2,0.1912147,50.09311
2009,3,3,0.1972046,51.61506
2009,3,4,0.2241718,57.0187
2009,3,5,0.2297013,57.89269
2009,3,6,0.1859075,48.79148
2009,3,7,0.156135,42.87493
2009,4,0,0.1580206,43.43789
2009,4,1,0.1420769,39.69517
2009,4,2,0.1398061,39.32689
2009,4,3,0.133101,37.98999
2009,4,4,0.254326,64.13874
2009,4,5,0.4430992,98.63395
2009,4,6,0.3172915,76.51921
2009,4,7,0.3090013,74.62286
2009,5,0,0.2983735,72.82681
2009,5,1,0.2834956,70.34566
2009,5,2,0.3862205,89.23629
2009,5,3,0.4457236,98.90872
2009,5,4,0.471581,103.089
2009,5,5,0.4612658,101.2323
2009,5,6,0.5209951,110.2121
2009,5,7,0.6503042,128.2064
2009,6,0,0.7183542,136.1769
2009,6,1,0.6429315,126.4995
2009,6,2,0.8351533,149.4708
2009,6,3,1.006779,166.8542
2009,6,4,1.081401,172.8993
2009,6,5,0.9951386,165.4383
2009,6,6,0.7611183,140.9659
2009,6,7,0.6869082,131.3664
2009,7,0,0.6979881,132.6774
2009,7,1,0.6828672,131.4286
2009,7,2,0.9490639,161.9968
2009,7,3,1.103644,176.9481
2009,7,4,1.34102,195.7574
2009,7,5,1.266419,189.5184
2009,7,6,1.395629,198.432
2009,7,7,1.210269,185.5802
2009,8,0,1.138234,179.7808
2009,8,1,1.064871,173.6525
2009,8,2,0.9586964,163.8146
2009,8,3,1.0229,169.7584
2009,8,4,1.242909,188.2147
2009,8,5,1.07119,174.535
2009,8,6,1.069819,174.3136
2009,8,7,1.109519,177.7842
2009,9,0,1.150407,181.0147
2009,9,1,1.128367,179.1215
2009,9,2,0.9880317,166.4128
2009,9,3,0.8678149,153.853
2009,9,4,0.78928,144.5365
2009,9,5,0.7312652,137.2738
2009,9,6,0.7983694,145.6006
2009,9,7,0.8911027,156.5293
2009,10,0,0.7883135,145.8212
2009,10,1,0.6325266,126.5205
2009,10,2,0.4672376,102.101
2009,10,3,0.4569909,101.0792
2009,10,4,0.7300341,139.5501
2009,10,5,0.6709793,132.2519
2009,10,6,0.5194918,110.8058
2009,10,7,0.6623705,130.6841
2009,11,0,0.7021154,135.3753
2009,11,1,0.4889689,105.8215
2009,11,2,0.4154202,94.17265
2009,11,3,0.6988245,135.3289
2009,11,4,0.8126996,148.5178
2009,11,5,1.159891,183.5404
2009,11,6,1.269927,191.8493
2009,11,7,1.069144,173.5948
2009,12,0,0.6746942,130.9983
2009,12,1,0.4123732,92.40759
2009,12,2,0.2648638,65.65419
2009,12,3,0.2620656,65.26129
2009,12,4,0.6478811,128.7001
2009,12,5,0.4769358,103.0548
2009,12,6,0.2859699,69.20507
2009,12,7,0.1933599,50.43883
2009,13,0,0.2204475,55.68482
2009,13,1,0.3137598,73.75059
2009,13,2,0.3526282,81.60168
2009,13,3,0.41982,93.88806
2009,13,4,0.5531593,115.5842
2009,13,5,0.6216852,125.238
2009,13,6,0.5700545,117.9306
2009,13,7,0.4225765,94.97252
2009,14,0,0.3809703,88.00356
2009,14,1,0.3136021,75.88362
2009,14,2,0.2551079,64.52834
2009,14,3,0.1944208,52.05958
2009,14,4,0.2252859,58.55518
2009,14,5,0.2109663,55.5076
2009,14,6,0.1867882,50.23785
2009,14,7,0.1959084,52.10925
2009,15,0,0.178094,48.44828
2009,15,1,0.1574786,43.94573
2009,15,2,0.1530819,42.72525
2009,15,3,0.1395894,39.49256
2009,15,4,0.1306346,37.44331
2009,15,5,0.1187741,34.6764
2009,15,6,0.1615685,44.13936
2009,15,7,0.2220274,57.07803
2009,16,0,0.1906206,50.57399
2009,16,1,0.1044335,31.33624
2009,16,2,0.1513855,42.12021
2009,16,3,0.3498611,82.35214
2009,16,4,0.5485226,115.2616
2009,16,5,0.6487136,129.3305
2009,16,6,0.5778273,119.6877
2009,16,7,0.6013573,122.9132
2009,17,0,0.5590156,116.7077
2009,17,1,0.6611493,131.1973
2009,17,2,0.6164198,125.0167
2009,17,3,0.4472642,98.78066
2009,17,4,0.4959162,106.5059
2009,17,5,0.5397671,113.3528
2009,17,6,0.6389919,127.8161
2009,17,7,0.6058669,123.3083
2009,18,0,0.6674431,131.7
2009,18,1,0.7875211,146.5627
2009,18,2,0.6932317,135.0624
2009,18,3,0.6824744,134.009
2009,18,4,0.9713799,166.4452
2009,18,5,1.001989,168.9822
2009,18,6,0.6992359,135.5808
2009,18,7,0.3972035,90.46021
2009,19,0,0.3225227,76.81405
2009,19,1,0.3310747,78.4355
2009,19,2,0.3573302,83.75538
2009,19,3,0.5060154,109.0766
2009,19,4,0.5786581,119.9647
2009,19,5,0.4301572,96.79508
2009,19,6,0.3860359,88.96941
2009,19,7,0.3908301,89.09651
2009,20,0,0.4062829,91.66643
2009,20,1,0.3915107,88.79939
2009,20,2,0.4521212,99.30564
2009,20,3,0.9559581,164.7877
2009,20,4,1.225615,187.4643
2009,20,5,1.463372,204.7913
2009,20,6,1.525624,208.4091
2009,20,7,1.27986,191.8533
2009,21,0,0.7905983,146.1554
2009,21,1,0.5393397,112.0175
2009,21,2,0.6510211,128.035
2009,21,3,0.795523,146.5263
2009,21,4,0.9832672,166.8158
2009,21,5,0.9944059,167.8919
2009,21,6,0.8329913,151.4164
2009,21,7,0.6361903,127.2457
2009,22,0,0.5247043,111.2819
2009,22,1,0.5580787,116.2786
2009,22,2,0.6186366,125.1882
2009,22,3,0.6062253,123.6364
2009,22,4,0.6750518,133.0356
2009,22,5,0.6586061,130.984
2009,22,6,0.5964444,122.375
2009,22,7,0.5159535,110.3136
2009,23,0,0.4418836,98.51708
2009,23,1,0.3543533,83.44981
2009,23,2,0.3277026,78.70887
2009,23,3,0.3223812,77.91015
2009,23,4,0.3906768,90.56664
2009,23,5,0.4431855,99.70294
2009,23,6,0.3626518,85.66832
2009,23,7,0.3145391,76.64272
2009,24,0,0.2369512,61.21616
2009,24,1,0.2367967,61.25878
2009,24,2,0.2344431,60.89297
2009,24,3,0.2276615,59.58423
2009,24,4,0.3841846,89.72042
2009,24,5,0.4737176,104.6593
2009,24,6,0.348842,83.087
2009,24,7,0.3143466,76.47648
2009,25,0,0.30314,74.08035
2009,25,1,0.2768143,68.94504
2009,25,2,0.3087154,75.32099
2009,25,3,0.4438934,99.38726
2009,25,4,1.036582,173.6995
2009,25,5,1.108281,178.9758
2009,25,6,1.056492,173.9577
2009,25,7,0.9000662,159.4909
2009,26,0,0.4444761,98.94063
2009,26,1,0.2671455,67.18957
2009,26,2,0.2730623,68.38583
2009,26,3,0.3438311,81.98023
2009,26,4,0.6155291,125.987
2009,26,5,0.578916,120.5922
2009,26,6,0.3798328,88.60657
2009,26,7,0.27327,68.68078
2009,27,0,0.2735829,68.63579
2009,27,1,0.2930196,72.37963
2009,27,2,0.3495412,83.11522
2009,27,3,0.4195578,95.37088
2009,27,4,0.7371728,141.333
2009,27,5,0.7349447,140.9536
2009,27,6,0.569518,118.6504
2009,27,7,0.5436132,114.5187
2009,28,0,0.5739859,118.9734
2009,28,1,0.6126994,124.2831
2009,28,2,0.6374567,127.8526
2009,28,3,0.6695134,131.9925
2009,28,4,0.9359784,162.2498
2009,28,5,0.8829876,157.064
2009,28,6,0.7201935,138.3314
2009,28,7,0.6253048,125.6163
2009,29,0,0.5356391,112.5421
2009,29,1,0.4685619,102.1998
2009,29,2,0.4733805,103.1969
2009,29,3,0.5918584,121.2664
2009,29,4,0.8632385,154.9553
2009,29,5,0.8430206,152.4273
2009,29,6,1.242922,190.7651
2009,29,7,1.276403,192.432
2009,30,0,0.9571109,163.2663
2009,30,1,0.7632432,142.7002
2009,30,2,0.6032453,122.4447
2009,30,3,0.5016335,107.5816
2009,30,4,0.4931421,106.6737
2009,30,5,0.4897767,106.3338
2009,30,6,0.4580589,101.154
2009,30,7,0.4750911,103.7248
2010,1,0,0.6023966,122.7573
2010,1,1,0.5520314,115.3417
2010,1,2,0.6323717,126.6965
2010,1,3,0.9489665,163.8233
2010,1,4,1.049405,172.617
2010,1,5,1.004018,168.2986
2010,1,6,0.9286928,161.4734
2010,1,7,0.7710135,144.7134
2010,2,0,0.7554977,142.7226
2010,2,1,0.8243316,150.426
2010,2,2,0.71434,137.5111
2010,2,3,0.7899574,146.6119
2010,2,4,1.061013,174.4491
2010,2,5,1.081098,175.5753
2010,2,6,1.138587,180.4906
2010,2,7,0.723698,138.7393
2010,3,0,0.4446178,98.85197
2010,3,1,0.3571048,83.8598
2010,3,2,0.3379656,80.02591
2010,3,3,0.458718,101.1968
2010,3,4,0.8894925,158.2813
2010,3,5,1.010135,169.8564
2010,3,6,1.039914,172.5121
2010,3,7,0.9057703,159.7487
2010,4,0,0.723554,139.2234
2010,4,1,0.6354618,127.6534
2010,4,2,0.6177103,125.08
2010,4,3,0.5484079,114.9702
2010,4,4,0.5032704,108.51
2010,4,5,0.6670774,132.3627
2010,4,6,1.154883,183.4698
2010,4,7,1.151449,183.5715
2010,5,0,0.9596694,166.4351
2010,5,1,0.9799837,168.1059
2010,5,2,1.139076,181.7427
2010,5,3,1.042921,173.3829
2010,5,4,0.7833472,146.3003
2010,5,5,0.5178052,110.7483
2010,5,6,0.4368743,97.93392
2010,5,7,0.3653894,85.50619
2010,6,0,0.3399058,80.49184
2010,6,1,0.391103,89.384
2010,6,2,0.3778558,87.03605
2010,6,3,0.3489827,81.57869
2010,6,4,0.3449422,81.21094
2010,6,5,0.362677,85.05666
2010,6,6,0.3560251,84.24213
2010,6,7,0.4212525,95.97511
2010,7,0,0.4756317,104.8344
2010,7,1,0.5145525,110.7401
2010,7,2,0.5971303,122.8014
2010,7,3,0.7622308,144.5197
2010,7,4,0.9159197,162.0949
2010,7,5,0.8150561,151.3235
2010,7,6,0.6479123,130.2318
2010,7,7,0.5538743,116.6682
2010,8,0,0.6562481,131.1217
2010,8,1,0.7681531,145.3448
2010,8,2,0.6682937,132.6952
2010,8,3,0.55645,117.0903
2010,8,4,0.5898638,122.1734
2010,8,5,0.6669278,132.2313
2010,8,6,0.7131373,137.9345
2010,8,7,0.6727412,132.6865
2010,9,0,0.6713271,132.6046
2010,9,1,0.6743871,132.9174
2010,9,2,0.6278887,126.7595
2010,9,3,0.5424476,114.5836
2010,9,4,0.3929706,90.42367
2010,9,5,0.3023348,74.00322
2010,9,6,0.2793931,69.57107
2010,9,7,0.2474267,63.2315
2010,10,0,0.232179,60.0862
2010,10,1,0.2750758,68.76075
2010,10,2,0.3080089,75.17806
2010,10,3,0.3379222,80.92521
2010,10,4,0.4279777,97.11088
2010,10,5,0.4871525,106.7343
2010,10,6,0.5095067,110.3691
2010,10,7,0.4732553,104.7782
2010,11,0,0.4201881,95.79954
2010,11,1,0.3605234,85.10835
2010,11,2,0.3181833,77.13465
2010,11,3,0.2589092,65.58715
2010,11,4,0.282154,70.26375
2010,11,5,0.2866309,71.15812
2010,11,6,0.3052643,74.70183
2010,11,7,0.3962052,91.33027
2010,12,0,0.4092728,93.59996
2010,12,1,0.3397189,81.03062
2010,12,2,0.2987814,73.04987
2010,12,3,0.3100614,74.98905
2010,12,4,0.526676,111.5025
2010,12,5,0.4990815,107.4487
2010,12,6,0.4626113,101.839
2010,12,7,0.4695436,102.6567
2010,13,0,0.4064918,91.96207
2010,13,1,0.3476599,81.61604
2010,13,2,0.3720452,85.87334
2010,13,3,0.3235074,76.88568
2010,13,4,0.2853899,69.65813
2010,13,5,0.2675655,66.31046
2010,13,6,0.2691796,66.68325
2010,13,7,0.3006164,72.80761
2010,14,0,0.3718045,85.83021
2010,14,1,0.3898258,88.91361
2010,14,2,0.3784508,87.00277
2010,14,3,0.4495976,99.42243
2010,14,4,0.8163036,150.3298
2010,14,5,1.033833,172.9093
2010,14,6,1.028788,172.043
2010,14,7,1.204865,187.445
2010,15,0,1.209904,187.5105
2010,15,1,1.131957,180.428
2010,15,2,1.060252,174.2839
2010,15,3,1.191578,185.7556
2010,15,4,1.405026,201.3586
2010,15,5,1.376882,199.3401
2010,15,6,1.253283,190.6312
2010,15,7,1.091475,177.8833
2010,16,0,0.9783683,167.5659
2010,16,1,0.9085065,160.3952
2010,16,2,0.8489359,153.8404
2010,16,3,0.8388384,152.6966
2010,16,4,0.8547434,154.8454
2010,16,5,0.8930961,158.9558
2010,16,6,0.8099378,149.3188
2010,16,7,0.7504634,142.1685
2010,17,0,0.7902671,147.2024
2010,17,1,0.7732648,145.5629
2010,17,2,0.7747155,145.704
2010,17,3,0.8055769,149.3516
2010,17,4,0.9766426,167.3898
2010,17,5,1.030745,172.3358
2010,17,6,1.039559,173.2793
2010,17,7,0.8369578,153.208
2010,18,0,0.7042532,137.1225
